ProgramId,State,ImplementingSectorId,ImplementingSectorName,CategoryId,CategoryName,TypeId,TypeName,Name,EarliestEnactedDate,Sector_4,Sector_11,Sector_3,Sector_22,Sector_21,Sector_36,Sector_23,Sector_1,Sector_17,Sector_5,Sector_2,Sector_34,Sector_15,Sector_24,Sector_14,Sector_10,Sector_35,Sector_37,Sector_9,Sector_6,Sector_20,Sector_8,Sector_25,Sector_16,Tech_15,Tech_29,Tech_6,Tech_13,Tech_12,Tech_10,Tech_9,Tech_8,Tech_3,Tech_14,Tech_30,Tech_11,Tech_1,Tech_4,Tech_7,Tech_2,Tech_5
4275,MI,3,Utility,1,Financial Incentive,88,Rebate Program,Coldwater Board of Public Utilities - Residential Energy Efficiency Rebate Program,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
4279,CO,3,Utility,1,Financial Incentive,88,Rebate Program,Black Hills Energy (Electric) - Commercial Energy Efficiency Program,,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0
4281,CO,3,Utility,1,Financial Incentive,88,Rebate Program,Black Hills Energy (Electric) - Residential Energy Efficiency Program,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0
4282,MA,3,Utility,1,Financial Incentive,88,Rebate Program,Taunton Municipal Lighting Plant - Residential PV Rebate Program,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4283,MA,1,State,1,Financial Incentive,76,PACE Financing,Local Option - Energy Revolving Loan Fund,2010/07/27,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4284,AR,1,State,2,Regulatory Policy,20,Solar/Wind Contractor Licensing,Solar Hot Water Contractor Licensing,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4285,LA,1,State,2,Regulatory Policy,20,Solar/Wind Contractor Licensing,Solar and Wind Contractor Licensing,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4290,FL,3,Utility,1,Financial Incentive,88,Rebate Program,Ocala Utility Services - Solar Hot Water Heating Rebate Program,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4292,CO,3,Utility,1,Financial Incentive,88,Rebate Program,San Miguel Power Association - Renewable Energy Rebate Program,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4296,IL,1,State,2,Regulatory Policy,44,Solar/Wind Access Policy,Illinois Solar and Wind Rights,2011/01/01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4299,MI,3,Utility,1,Financial Incentive,88,Rebate Program,Consumers Energy (Electric) - Commercial Energy Efficiency Program,,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0
4300,MI,3,Utility,1,Financial Incentive,88,Rebate Program,Consumers Energy (Gas) - Residential Energy Efficiency Program,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
4304,NY,3,Utility,1,Financial Incentive,88,Rebate Program,RG&E (Electric) - Small Business Lighting Retrofit Program,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4306,NY,3,Utility,1,Financial Incentive,88,Rebate Program,NYSEG (Electric) - Small Business Lighting Retrofit Program,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4311,OH,1,State,1,Financial Incentive,78,Property Tax Incentive,Qualified Energy Property Tax Exemption for Projects over 250 kW (Payment in Lieu),2010/06/17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1
4312,CO,3,Utility,1,Financial Incentive,88,Rebate Program,San Miguel Power Association - Energy Efficiency Rebate Program,,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0
4328,TN,1,State,1,Financial Incentive,89,Loan Program,Pathway Energy Efficiency Loan Program,2010/08/01,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0
4330,TN,1,State,1,Financial Incentive,40,Industry Recruitment/Support,Green Energy Tax Credit,2009/11/01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4331,MN,3,Utility,1,Financial Incentive,88,Rebate Program,Rochester Public Utilities - Solar Rebate Program,,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4332,NC,2,Local,2,Regulatory Policy,67,Solar/Wind Permitting Standards,Madison County - Wind Energy Systems Ordinance,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4333,MN,3,Utility,1,Financial Incentive,88,Rebate Program,Austin Utilities - Solar Rebate Program,,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4334,MN,3,Utility,1,Financial Incentive,88,Rebate Program,Owatanna Public Utilities - Solar Rebate Program,,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4341,MD,2,Local,1,Financial Incentive,78,Property Tax Incentive,Baltimore County - Property Tax Credit for High Performance Buildings and Homes,2006/08/24,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1
4342,CT,3,Utility,1,Financial Incentive,88,Rebate Program,(Electric and Gas)  Residential New Construction Program,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4345,AZ,3,Utility,1,Financial Incentive,88,Rebate Program,Mohave Electric Cooperative - Renewable Energy Incentive Program,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4359,FG,4,Federal,1,Financial Incentive,87,Grant Program,USDA - High Energy Cost Grant Program,,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
4360,NJ,1,State,1,Financial Incentive,40,Industry Recruitment/Support,Wind Manufacturing Tax Credit,2010/08/19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4362,VA,1,State,1,Financial Incentive,32,Personal Tax Deduction,Income Tax Deduction for Energy-Efficient Products,2007/03/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
4365,IN,3,Utility,1,Financial Incentive,88,Rebate Program,Indianapolis Power & Light - Business Energy Incentives Program,,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
4366,MN,1,State,1,Financial Incentive,89,Loan Program,Fix-Up Loan,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0
4371,NY,3,Utility,1,Financial Incentive,88,Rebate Program,National Grid (Gas) - Commercial Energy Efficiency Rebate Programs (Metro New York),,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0
4372,NY,3,Utility,1,Financial Incentive,88,Rebate Program,National Grid (Gas)  - Residential Energy Efficiency Rebate Programs (Metro New York),,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
4373,WY,1,State,2,Regulatory Policy,67,Solar/Wind Permitting Standards,Wind Energy Permitting Standards,,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4375,AR,1,State,1,Financial Incentive,89,Loan Program,Sustainable Building Design Revolving Loan Fund,2010/01/08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0
4377,CA,3,Utility,1,Financial Incentive,88,Rebate Program,SCE - Residential Energy Efficiency Rebate Program,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0
4378,MA,3,Utility,1,Financial Incentive,88,Rebate Program,MMWEC Green Opportunity Commercial and Industrial Efficiency Program,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0
4386,DE,3,Utility,1,Financial Incentive,88,Rebate Program,Delaware Electric Cooperative - Green Energy Program Incentives,2015/01/26,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4387,DE,3,Utility,1,Financial Incentive,88,Rebate Program,DEMEC Member Utilities - Green Energy Program Incentives,2015/01/26,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4396,OH,3,Utility,1,Financial Incentive,88,Rebate Program,Dominion East Ohio (Gas) - Home Performance Program,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4426,MD,1,State,1,Financial Incentive,81,Sales Tax Incentive,Sales Tax Holiday for Energy-Efficient Appliances,2015/01/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
4429,MI,3,Utility,1,Financial Incentive,88,Rebate Program,Coldwater Board of Public Utilities - Commercial & Industrial Energy Efficiency Rebate Program,,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
4432,OR,2,Local,2,Regulatory Policy,67,Solar/Wind Permitting Standards,City of Portland - Streamlined Building Permits for Residential Solar Systems,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4438,FL,3,Utility,1,Financial Incentive,88,Rebate Program,Beaches Energy Services - Solar Water Heating Rebate Program,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4447,IA,3,Utility,1,Financial Incentive,88,Rebate Program,Waverly Light & Power - Residential Solar Thermal Rebates,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4448,AK,1,State,1,Financial Incentive,89,Loan Program,Energy Efficiency Revolving Loan Fund Program,2010/06/16,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4449,AK,1,State,1,Financial Incentive,78,Property Tax Incentive,Local Option - Property Tax Exemption for Renewable Energy Systems,2010/06/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
4450,NY,1,State,1,Financial Incentive,18,Corporate Tax Credit,Refundable Clean Heating Fuel Tax Credit (Corporate),2008/01/01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4452,NY,3,Utility,1,Financial Incentive,88,Rebate Program,Central Hudson Gas & Electric (Gas) - Commercial Energy Efficiency Program,,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
4453,OK,1,State,2,Regulatory Policy,67,Solar/Wind Permitting Standards,Requirements for Wind Development,2011/01/01,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4454,IL,1,State,1,Financial Incentive,87,Grant Program,Retro-Commissioning (RCx) Program,2007/08/27,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4457,NH,1,State,1,Financial Incentive,88,Rebate Program,Commercial & Industrial Solar Rebate Program,2010/11/01,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4471,WA,3,Utility,1,Financial Incentive,88,Rebate Program,Benton PUD -  ENERGY STAR Certified Manufactured Homes Rebate Program,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4474,VA,3,Utility,1,Financial Incentive,88,Rebate Program,Washington Gas - Residential Energy Efficiency Rebate Program,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
4477,OK,2,Local,1,Financial Incentive,89,Loan Program,Oklahoma City - Green Home Loan Program,2015/01/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0
4479,WA,3,Utility,1,Financial Incentive,88,Rebate Program,Seattle City Light - Multifamily New Construction Rebate Program,,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0
4482,MO,3,Utility,1,Financial Incentive,88,Rebate Program,Missouri Rural Electric Cooperative - Residential Energy Efficiency Rebate Program,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4484,IA,3,Utility,1,Financial Incentive,88,Rebate Program,Linn County Rural Electric Cooperative - Agricultural Custom Rebate Program,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
4488,AZ,1,State,2,Regulatory Policy,84,Energy Efficiency Resource Standard,Energy Efficiency Standards,2011/01/01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4489,CO,1,State,2,Regulatory Policy,84,Energy Efficiency Resource Standard,Energy Efficiency Resource Standard,2011/03/30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4493,IL,3,Utility,1,Financial Incentive,88,Rebate Program,Jo-Carroll Energy - Energy Efficiency Rebate Program,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0
4494,NM,1,State,2,Regulatory Policy,84,Energy Efficiency Resource Standard,Energy Efficiency Resource Standard,2013/10/05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4495,NM,1,State,1,Financial Incentive,18,Corporate Tax Credit,Agricultural Biomass Income Tax Credit (Corporate),2011/01/01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4496,NM,1,State,1,Financial Incentive,31,Personal Tax Credit,Agricultural Biomass Income Tax Credit (Personal),2011/01/01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4498,VT,1,State,2,Regulatory Policy,84,Energy Efficiency Resource Standard,Energy Reduction Goals,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,MA,1,State,2,Regulatory Policy,84,Energy Efficiency Resource Standard,Energy Efficiency First Fuel Requirement (Gas and Electric),2008/06/02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4501,IL,1,State,2,Regulatory Policy,84,Energy Efficiency Resource Standard,Energy Efficiency Resource Standards,2011/10/31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4502,IN,1,State,2,Regulatory Policy,84,Energy Efficiency Resource Standard,Electric Efficiency Standard,2009/12/09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0
4503,MD,3,Utility,1,Financial Incentive,88,Rebate Program,PEPCO - Home Performance with ENERGY STAR Incentive Program,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
4504,MD,3,Utility,1,Financial Incentive,88,Rebate Program,Delmarva Power - Home Performance with ENERGY STAR Incentive Program,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
4505,FL,1,State,2,Regulatory Policy,84,Energy Efficiency Resource Standard,Energy Efficiency Goals,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4506,CT,1,State,2,Regulatory Policy,84,Energy Efficiency Resource Standard,Renewable Portfolio Standards - Energy Efficiency Component,1998/07/01,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4507,RI,1,State,2,Regulatory Policy,84,Energy Efficiency Resource Standard,Energy Efficiency Resource Standard,2006/06/29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4510,DE,1,State,2,Regulatory Policy,84,Energy Efficiency Resource Standard,Energy Efficiency Resource Standards,2009/07/29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4511,HI,1,State,2,Regulatory Policy,84,Energy Efficiency Resource Standard,Energy Efficiency Portfolio Standard,2009/06/25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
4512,MD,1,State,2,Regulatory Policy,84,Energy Efficiency Resource Standard,Empower Maryland Efficiency Act,2008/04/24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4514,PA,1,State,2,Regulatory Policy,84,Energy Efficiency Resource Standard,Energy Efficiency and Conservation Requirements for Utilities,2010/06/01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
4515,CA,1,State,2,Regulatory Policy,84,Energy Efficiency Resource Standard,Energy Efficiency Resource Standard,2007/09/20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4517,CT,3,Utility,1,Financial Incentive,89,Loan Program,Energy Efficiency Fund (Electric and Gas) - Residential Energy Efficiency Financing,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0
4521,MI,1,State,1,Financial Incentive,76,PACE Financing,Michigan Local Pace Program,2010/12/14,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0
4524,NV,3,Utility,1,Financial Incentive,88,Rebate Program,NV Energy -Energy Smart Schools Program,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
4525,OK,3,Utility,1,Financial Incentive,88,Rebate Program,Oklahoma Municipal Power Authority - WISE Energy Efficiency Rebate Program,2011/01/01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
4527,MI,3,Utility,1,Financial Incentive,88,Rebate Program,Upper Peninsula Power Company - Residential Programs,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4528,OK,3,Utility,1,Financial Incentive,88,Rebate Program,Oklahoma Municipal Power Authority - Demand and Energy Efficiency Program (DEEP),,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
4532,WA,3,Utility,1,Financial Incentive,88,Rebate Program,Peninsula Light Company - Commercial Efficient Lighting  Rebate Program,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4533,IA,3,Utility,1,Financial Incentive,88,Rebate Program,Farmers Electric Cooperative (Kalona) - Residential Energy Efficiency Rebate Program,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
4535,IA,3,Utility,1,Financial Incentive,88,Rebate Program,Farmers Electric Cooperative (Kalona) - Residential Energy Efficiency Grant Program,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0
4537,IA,1,State,2,Regulatory Policy,84,Energy Efficiency Resource Standard,Energy Efficiency Standard,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4540,MI,1,State,2,Regulatory Policy,84,Energy Efficiency Resource Standard,Energy Optimization Standard,2008/10/06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4541,MN,1,State,2,Regulatory Policy,84,Energy Efficiency Resource Standard,Energy Efficiency Resource Standard,2007/02/22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4543,,1,State,2,Regulatory Policy,38,Renewables Portfolio Standard,N. Mariana Islands - Renewables Portfolio Standard,2006/08/10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1
4545,AR,1,State,2,Regulatory Policy,84,Energy Efficiency Resource Standard,Energy Efficiency Targets,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4546,MI,3,Utility,1,Financial Incentive,88,Rebate Program,DTE Energy (Gas) - Commercial and Industrial Energy Efficiency Program,,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
4547,MI,3,Utility,1,Financial Incentive,88,Rebate Program,DTE Energy - Commercial and Industrial Energy Efficiency Program,,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4552,CT,1,State,1,Financial Incentive,40,Industry Recruitment/Support,Sales and Use Taxes for Items Used in Renewable Energy Industries,2010/01/01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4554,NC,3,Utility,1,Financial Incentive,89,Loan Program,Piedmont EMC - Residential Solar and Energy Efficiency Loan Program,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
4556,CA,2,Local,1,Financial Incentive,13,Performance-Based Incentive,Marin Clean Energy - Feed-In Tariff,,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1
